article_id;user_id;overall subjectivity in %;urls;;;;;;;
36;47;50.0;http://usherald.com/breaking-declassified-docs-show-that-obama-admin-created-isis-in-2012-to-use-as-a-tool?utm_source=aep&utm_medium=obamadeclassifiedisistool&utm_campaign=fbext;;;;;;;
36;56;60.0;http://usherald.com/breaking-declassified-docs-show-that-obama-admin-created-isis-in-2012-to-use-as-a-tool?utm_source=aep&utm_medium=obamadeclassifiedisistool&utm_campaign=fbext;;;;;;;
36;63;80.0;http://usherald.com/breaking-declassified-docs-show-that-obama-admin-created-isis-in-2012-to-use-as-a-tool?utm_source=aep&utm_medium=obamadeclassifiedisistool&utm_campaign=fbext;;;;;;;
36;65;90.0;http://usherald.com/breaking-declassified-docs-show-that-obama-admin-created-isis-in-2012-to-use-as-a-tool?utm_source=aep&utm_medium=obamadeclassifiedisistool&utm_campaign=fbext;;;;;;;
36;66;70.0;http://usherald.com/breaking-declassified-docs-show-that-obama-admin-created-isis-in-2012-to-use-as-a-tool?utm_source=aep&utm_medium=obamadeclassifiedisistool&utm_campaign=fbext;;;;;;;
36;68;70.0;http://usherald.com/breaking-declassified-docs-show-that-obama-admin-created-isis-in-2012-to-use-as-a-tool?utm_source=aep&utm_medium=obamadeclassifiedisistool&utm_campaign=fbext;;;;;;;
37;2;50.0;https://goo.gl/aKyOlG;;;;;;;
37;5;85.0;https://goo.gl/aKyOlG;;;;;;;
37;12;100.0;https://goo.gl/aKyOlG;;;;;;;
37;14;70.0;https://goo.gl/aKyOlG;;;;;;;
37;16;90.0;https://goo.gl/aKyOlG;;;;;;;
37;22;5.0;https://goo.gl/aKyOlG;;;;;;;
37;27;70.0;https://goo.gl/aKyOlG;;;;;;;
37;28;80.0;https://goo.gl/aKyOlG;;;;;;;
37;32;80.0;https://goo.gl/aKyOlG;;;;;;;
37;36;50.0;https://goo.gl/aKyOlG;;;;;;;
37;38;90.0;https://goo.gl/aKyOlG;;;;;;;
37;39;45.0;https://goo.gl/aKyOlG;;;;;;;
37;43;20.0;https://goo.gl/aKyOlG;;;;;;;
37;46;85.0;https://goo.gl/aKyOlG;;;;;;;
37;47;90.0;https://goo.gl/aKyOlG;;;;;;;
37;56;85.0;https://goo.gl/aKyOlG;;;;;;;
37;63;80.0;https://goo.gl/aKyOlG;;;;;;;
37;65;70.0;https://goo.gl/aKyOlG;;;;;;;
37;66;90.0;https://goo.gl/aKyOlG;;;;;;;
37;69;5.0;https://goo.gl/aKyOlG;;;;;;;
38;2;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;5;65.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;12;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;14;90.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;16;80.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;22;0.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;27;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;28;90.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;32;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;36;40.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;38;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;39;65.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;43;0.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;46;95.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;47;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;56;70.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;63;100.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;65;90.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;66;20.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
38;70;90.0;http://thelastlineofdefense.org/breaking-meryl-streep-just-got-fired-from-a-major-project-for-lying-about-trump/;;;;;;;
39;2;100.0;https://goo.gl/p7jFZG;;;;;;;
39;5;70.0;https://goo.gl/p7jFZG;;;;;;;
39;10;79.0;https://goo.gl/p7jFZG;;;;;;;
39;12;100.0;https://goo.gl/p7jFZG;;;;;;;
39;14;75.0;https://goo.gl/p7jFZG;;;;;;;
39;16;80.0;https://goo.gl/p7jFZG;;;;;;;
39;22;85.0;https://goo.gl/p7jFZG;;;;;;;
39;27;70.0;https://goo.gl/p7jFZG;;;;;;;
39;28;90.0;https://goo.gl/p7jFZG;;;;;;;
39;32;100.0;https://goo.gl/p7jFZG;;;;;;;
39;36;70.0;https://goo.gl/p7jFZG;;;;;;;
39;38;80.0;https://goo.gl/p7jFZG;;;;;;;
39;39;80.0;https://goo.gl/p7jFZG;;;;;;;
39;43;70.0;https://goo.gl/p7jFZG;;;;;;;
39;46;85.0;https://goo.gl/p7jFZG;;;;;;;
39;47;95.0;https://goo.gl/p7jFZG;;;;;;;
39;55;60.0;https://goo.gl/p7jFZG;;;;;;;
39;63;100.0;https://goo.gl/p7jFZG;;;;;;;
39;65;90.0;https://goo.gl/p7jFZG;;;;;;;
39;66;100.0;https://goo.gl/p7jFZG;;;;;;;
40;2;20.0;http://politi.co/2cJlAWU;;;;;;;
40;5;0.0;http://politi.co/2cJlAWU;;;;;;;
40;12;22.0;http://politi.co/2cJlAWU;;;;;;;
40;14;15.0;http://politi.co/2cJlAWU;;;;;;;
40;16;10.0;http://politi.co/2cJlAWU;;;;;;;
40;22;35.0;http://politi.co/2cJlAWU;;;;;;;
40;28;75.0;http://politi.co/2cJlAWU;;;;;;;
40;32;50.0;http://politi.co/2cJlAWU;;;;;;;
40;36;90.0;http://politi.co/2cJlAWU;;;;;;;
40;38;10.0;http://politi.co/2cJlAWU;;;;;;;
40;39;0.0;http://politi.co/2cJlAWU;;;;;;;
40;43;0.0;http://politi.co/2cJlAWU;;;;;;;
40;46;10.0;http://politi.co/2cJlAWU;;;;;;;
40;47;0.0;http://politi.co/2cJlAWU;;;;;;;
40;55;20.0;http://politi.co/2cJlAWU;;;;;;;
40;63;30.0;http://politi.co/2cJlAWU;;;;;;;
40;65;60.0;http://politi.co/2cJlAWU;;;;;;;
40;66;15.0;http://politi.co/2cJlAWU;;;;;;;
40;71;15.0;http://politi.co/2cJlAWU;;;;;;;
40;72;70.0;http://politi.co/2cJlAWU;;;;;;;
41;2;30.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;5;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;12;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;14;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;16;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;22;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;28;15.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;32;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;36;100.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;38;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;39;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;43;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;46;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;47;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;55;10.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;63;0.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;65;50.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;66;30.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;71;30.0;http://abcn.ws/2d7sJ2y;;;;;;;
41;72;10.0;http://abcn.ws/2d7sJ2y;;;;;;;
42;2;30.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;5;0.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;12;10.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;14;10.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;16;15.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;22;0.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;28;10.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;32;75.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;36;100.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;38;10.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;39;0.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;43;50.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;46;30.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;47;10.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;55;30.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;63;20.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;65;60.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;66;20.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;71;50.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
42;72;60.0;http://spinzon.com/lady-gaga-reveals-plan-cover-face-trump-gets-fired-office-feel-free/;;;;;;;
43;2;70.0;http://politi.co/2daL69Q;;;;;;;
43;5;75.0;http://politi.co/2daL69Q;;;;;;;
43;12;50.0;http://politi.co/2daL69Q;;;;;;;
43;14;100.0;http://politi.co/2daL69Q;;;;;;;
43;15;65.0;http://politi.co/2daL69Q;;;;;;;
43;16;65.0;http://politi.co/2daL69Q;;;;;;;
43;28;85.0;http://politi.co/2daL69Q;;;;;;;
43;32;0.0;http://politi.co/2daL69Q;;;;;;;
43;36;30.0;http://politi.co/2daL69Q;;;;;;;
43;38;20.0;http://politi.co/2daL69Q;;;;;;;
43;39;40.0;http://politi.co/2daL69Q;;;;;;;
43;43;70.0;http://politi.co/2daL69Q;;;;;;;
43;46;50.0;http://politi.co/2daL69Q;;;;;;;
43;47;85.0;http://politi.co/2daL69Q;;;;;;;
43;55;100.0;http://politi.co/2daL69Q;;;;;;;
43;63;80.0;http://politi.co/2daL69Q;;;;;;;
43;65;80.0;http://politi.co/2daL69Q;;;;;;;
43;66;75.0;http://politi.co/2daL69Q;;;;;;;
43;71;90.0;http://politi.co/2daL69Q;;;;;;;
43;72;65.0;http://politi.co/2daL69Q;;;;;;;
44;2;30.0;http://cnn.it/2du7wQg;;;;;;;
44;5;0.0;http://cnn.it/2du7wQg;;;;;;;
44;12;0.0;http://cnn.it/2du7wQg;;;;;;;
44;14;0.0;http://cnn.it/2du7wQg;;;;;;;
44;15;60.0;http://cnn.it/2du7wQg;;;;;;;
44;16;30.0;http://cnn.it/2du7wQg;;;;;;;
44;28;25.0;http://cnn.it/2du7wQg;;;;;;;
44;32;25.0;http://cnn.it/2du7wQg;;;;;;;
44;36;40.0;http://cnn.it/2du7wQg;;;;;;;
44;38;0.0;http://cnn.it/2du7wQg;;;;;;;
44;39;0.0;http://cnn.it/2du7wQg;;;;;;;
44;43;0.0;http://cnn.it/2du7wQg;;;;;;;
44;46;0.0;http://cnn.it/2du7wQg;;;;;;;
44;47;30.0;http://cnn.it/2du7wQg;;;;;;;
44;51;20.0;http://cnn.it/2du7wQg;;;;;;;
44;55;50.0;http://cnn.it/2du7wQg;;;;;;;
44;63;10.0;http://cnn.it/2du7wQg;;;;;;;
44;66;20.0;http://cnn.it/2du7wQg;;;;;;;
44;71;10.0;http://cnn.it/2du7wQg;;;;;;;
44;72;0.0;http://cnn.it/2du7wQg;;;;;;;
45;2;0.0;http://abcn.ws/2d4lNn9;;;;;;;
45;5;15.0;http://abcn.ws/2d4lNn9;;;;;;;
45;12;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;14;40.0;http://abcn.ws/2d4lNn9;;;;;;;
45;16;35.0;http://abcn.ws/2d4lNn9;;;;;;;
45;28;35.0;http://abcn.ws/2d4lNn9;;;;;;;
45;32;20.0;http://abcn.ws/2d4lNn9;;;;;;;
45;36;70.0;http://abcn.ws/2d4lNn9;;;;;;;
45;38;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;39;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;43;0.0;http://abcn.ws/2d4lNn9;;;;;;;
45;46;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;47;15.0;http://abcn.ws/2d4lNn9;;;;;;;
45;48;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;51;65.0;http://abcn.ws/2d4lNn9;;;;;;;
45;63;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;66;15.0;http://abcn.ws/2d4lNn9;;;;;;;
45;71;10.0;http://abcn.ws/2d4lNn9;;;;;;;
45;72;0.0;http://abcn.ws/2d4lNn9;;;;;;;
45;74;85.0;http://abcn.ws/2d4lNn9;;;;;;;
46;2;10.0;http://cnn.it/2dn8vWp;;;;;;;
46;5;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;12;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;14;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;15;20.0;http://cnn.it/2dn8vWp;;;;;;;
46;16;10.0;http://cnn.it/2dn8vWp;;;;;;;
46;28;50.0;http://cnn.it/2dn8vWp;;;;;;;
46;32;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;36;80.0;http://cnn.it/2dn8vWp;;;;;;;
46;38;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;39;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;43;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;46;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;47;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;48;75.0;http://cnn.it/2dn8vWp;;;;;;;
46;50;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;51;75.0;http://cnn.it/2dn8vWp;;;;;;;
46;63;0.0;http://cnn.it/2dn8vWp;;;;;;;
46;66;15.0;http://cnn.it/2dn8vWp;;;;;;;
46;72;50.0;http://cnn.it/2dn8vWp;;;;;;;
46;74;100.0;http://cnn.it/2dn8vWp;;;;;;;
47;2;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;5;80.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;12;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;14;70.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;15;85.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;16;90.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;28;90.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;29;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;32;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;36;40.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;38;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;39;85.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;46;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;47;90.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;50;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;51;99.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;63;90.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;66;95.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;72;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
47;74;100.0;http://eaglerising.com/36841/why-is-it-racist-to-question-someones-birth-certificate/;;;;;;;
48;2;20.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;5;35.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;12;55.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;14;70.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;15;80.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;16;85.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;22;80.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;28;85.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;32;60.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;36;40.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;38;60.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;39;40.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;46;65.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;47;60.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;50;95.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;51;45.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;63;70.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;66;85.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;72;40.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
48;74;80.0;http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/;;;;;;;
49;2;30.0;http://politi.co/2doygoM;;;;;;;
49;5;15.0;http://politi.co/2doygoM;;;;;;;
49;12;50.0;http://politi.co/2doygoM;;;;;;;
49;14;50.0;http://politi.co/2doygoM;;;;;;;
49;15;30.0;http://politi.co/2doygoM;;;;;;;
49;16;10.0;http://politi.co/2doygoM;;;;;;;
49;22;10.0;http://politi.co/2doygoM;;;;;;;
49;28;75.0;http://politi.co/2doygoM;;;;;;;
49;32;60.0;http://politi.co/2doygoM;;;;;;;
49;36;60.0;http://politi.co/2doygoM;;;;;;;
49;38;0.0;http://politi.co/2doygoM;;;;;;;
49;39;20.0;http://politi.co/2doygoM;;;;;;;
49;46;80.0;http://politi.co/2doygoM;;;;;;;
49;47;20.0;http://politi.co/2doygoM;;;;;;;
49;51;45.0;http://politi.co/2doygoM;;;;;;;
49;63;20.0;http://politi.co/2doygoM;;;;;;;
49;66;70.0;http://politi.co/2doygoM;;;;;;;
49;72;5.0;http://politi.co/2doygoM;;;;;;;
49;74;10.0;http://politi.co/2doygoM;;;;;;;
49;76;60.0;http://politi.co/2doygoM;;;;;;;
50;2;60.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;5;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;12;77.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;14;20.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;15;70.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;16;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;22;60.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;28;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;32;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;36;70.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;38;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;39;35.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;46;60.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;51;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;63;90.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;66;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;68;95.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;74;89.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;77;80.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
50;78;65.0;http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/;;;;;;;
51;2;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;5;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;12;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;14;10.0;http://cnn.it/2cTtbDk;;;;;;;
51;15;25.0;http://cnn.it/2cTtbDk;;;;;;;
51;16;95.0;http://cnn.it/2cTtbDk;;;;;;;
51;22;2.0;http://cnn.it/2cTtbDk;;;;;;;
51;28;15.0;http://cnn.it/2cTtbDk;;;;;;;
51;32;5.0;http://cnn.it/2cTtbDk;;;;;;;
51;36;70.0;http://cnn.it/2cTtbDk;;;;;;;
51;38;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;39;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;46;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;51;70.0;http://cnn.it/2cTtbDk;;;;;;;
51;52;20.0;http://cnn.it/2cTtbDk;;;;;;;
51;63;90.0;http://cnn.it/2cTtbDk;;;;;;;
51;66;25.0;http://cnn.it/2cTtbDk;;;;;;;
51;74;0.0;http://cnn.it/2cTtbDk;;;;;;;
51;77;60.0;http://cnn.it/2cTtbDk;;;;;;;
51;78;10.0;http://cnn.it/2cTtbDk;;;;;;;
52;2;30.0;http://abcn.ws/2dgPtRo;;;;;;;
52;5;0.0;http://abcn.ws/2dgPtRo;;;;;;;
52;12;55.0;http://abcn.ws/2dgPtRo;;;;;;;
52;14;0.0;http://abcn.ws/2dgPtRo;;;;;;;
52;15;85.0;http://abcn.ws/2dgPtRo;;;;;;;
52;16;30.0;http://abcn.ws/2dgPtRo;;;;;;;
52;22;20.0;http://abcn.ws/2dgPtRo;;;;;;;
52;28;40.0;http://abcn.ws/2dgPtRo;;;;;;;
52;32;75.0;http://abcn.ws/2dgPtRo;;;;;;;
52;36;90.0;http://abcn.ws/2dgPtRo;;;;;;;
52;38;10.0;http://abcn.ws/2dgPtRo;;;;;;;
52;39;0.0;http://abcn.ws/2dgPtRo;;;;;;;
52;46;80.0;http://abcn.ws/2dgPtRo;;;;;;;
52;51;70.0;http://abcn.ws/2dgPtRo;;;;;;;
52;63;50.0;http://abcn.ws/2dgPtRo;;;;;;;
52;66;30.0;http://abcn.ws/2dgPtRo;;;;;;;
52;74;25.0;http://abcn.ws/2dgPtRo;;;;;;;
52;77;70.0;http://abcn.ws/2dgPtRo;;;;;;;
52;78;70.0;http://abcn.ws/2dgPtRo;;;;;;;
52;79;60.0;http://abcn.ws/2dgPtRo;;;;;;;
53;2;100.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;5;85.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;12;100.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;14;90.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;15;85.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;16;90.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;22;25.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;28;90.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;32;90.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
53;36;40.0;http://rightwingnews.com/hillary-clinton-2/secret-video-records-massive-hillary-event-flop/;;;;;;;
